05/29/26 11:32:41.283,98180
05/29/26 11:33:06.692,99050
05/29/26 11:33:31.992,98800
05/29/26 11:33:57.355,98800
05/29/26 11:34:22.560,99050
05/29/26 11:34:47.863,98310
05/29/26 11:35:13.641,98800
05/29/26 11:35:39.106,98800
05/29/26 11:36:04.619,98800
05/29/26 11:36:30.084,98920
05/29/26 11:36:55.517,99290
05/29/26 11:37:21.090,99800
05/29/26 11:37:46.630,99420
05/29/26 11:38:12.277,99290
05/29/26 11:38:37.882,98180
05/29/26 11:39:03.468,98930
05/29/26 11:39:29.159,98930
05/29/26 11:39:54.779,99670
05/29/26 11:40:20.448,98930
05/29/26 11:40:46.190,99180
05/29/26 11:41:12.091,100060
05/29/26 11:41:37.935,99170
05/29/26 11:42:03.748,99170
05/29/26 11:42:29.630,99670
05/29/26 11:42:55.656,99550
05/29/26 11:43:21.566,100060
05/29/26 11:43:47.387,98930
05/29/26 11:44:13.483,99060
05/29/26 11:44:39.436,100190
05/29/26 11:45:05.609,99430
05/29/26 11:45:31.913,100060
05/29/26 11:45:58.083,100060
05/29/26 11:46:24.327,100060
05/29/26 11:46:50.479,99680
05/29/26 11:47:16.792,100450
05/29/26 11:47:42.906,99680
05/29/26 11:48:09.140,100320
05/29/26 11:48:35.354,100060
05/29/26 11:49:01.639,99930
05/29/26 11:49:27.836,100580
05/29/26 11:49:54.167,100450
05/29/26 11:50:20.478,100450
05/29/26 11:50:46.875,100450
05/29/26 11:51:13.256,99680
05/29/26 11:51:39.821,100320
05/29/26 11:52:06.368,100330
05/29/26 11:52:32.949,99940
05/29/26 11:52:59.699,100970
05/29/26 11:53:26.125,100710
05/29/26 11:53:52.727,100460
05/29/26 11:54:19.284,101110
05/29/26 11:54:46.029,100070
05/29/26 11:55:13.123,100460
05/29/26 11:55:39.712,100200
05/29/26 11:56:06.544,100590
05/29/26 11:56:33.363,100980
05/29/26 11:57:00.014,100980
05/29/26 11:57:27.049,100850
05/29/26 11:57:53.918,100330
05/29/26 11:58:20.713,100070
05/29/26 11:58:47.739,100200
05/29/26 11:59:14.824,100720
05/29/26 11:59:41.921,101240
05/29/26 12:00:08.921,100460
05/29/26 12:00:36.334,101240
05/29/26 12:01:03.527,100460
05/29/26 12:01:30.691,100980
05/29/26 12:01:57.857,100980
05/29/26 12:02:25.017,100330
05/29/26 12:02:52.139,100590
05/29/26 12:03:19.534,100590
05/29/26 12:03:46.751,100460
05/29/26 12:04:14.021,100720
05/29/26 12:04:41.345,100720
05/29/26 12:05:08.935,101110
05/29/26 12:05:36.485,100980
05/29/26 12:06:04.014,100980
05/29/26 12:06:31.670,100470
05/29/26 12:06:59.087,101240
05/29/26 12:07:26.557,101110
05/29/26 12:07:54.154,101500
05/29/26 12:08:21.825,101370
05/29/26 12:08:49.515,100850
05/29/26 12:09:17.173,100470
05/29/26 12:09:44.804,101370
05/29/26 12:10:12.529,101750
05/29/26 12:10:40.385,101370
05/29/26 12:11:08.249,101110
05/29/26 12:11:36.144,101370
05/29/26 12:12:04.184,101370
05/29/26 12:12:32.159,100730
05/29/26 12:13:00.061,100600
05/29/26 12:13:28.463,101370
05/29/26 12:13:56.371,102140
05/29/26 12:14:24.528,101880
05/29/26 12:14:52.867,101630
05/29/26 12:15:21.564,102530
05/29/26 12:15:49.708,102010
05/29/26 12:16:18.088,101370
05/29/26 12:16:46.413,102270
05/29/26 12:17:14.711,101760
05/29/26 12:17:43.087,101240
05/29/26 12:18:11.586,101750
05/29/26 12:18:40.017,102140
05/29/26 12:19:08.953,101370
05/29/26 12:19:37.588,101370
05/29/26 12:20:06.263,101630
05/29/26 12:20:34.985,101750
05/29/26 12:21:04.050,102010
05/29/26 12:21:32.724,102010
05/29/26 12:22:01.451,101630
05/29/26 12:22:30.102,102010
05/29/26 12:22:58.764,102010
05/29/26 12:23:27.710,101880
05/29/26 12:23:56.422,101890
05/29/26 12:24:25.125,101760
05/29/26 12:24:54.107,102140
05/29/26 12:25:23.267,102400
05/29/26 12:25:52.197,102270
05/29/26 12:26:21.231,102660
05/29/26 12:26:50.433,101630
05/29/26 12:27:19.489,102270
05/29/26 12:27:48.518,102010
05/29/26 12:28:17.803,101890
05/29/26 12:28:46.786,102280
05/29/26 12:29:15.764,101760
05/29/26 12:29:40.266,101380
05/29/26 12:30:01.544,102410
05/29/26 12:30:22.865,102020
05/29/26 12:30:44.345,101380
05/29/26 12:31:07.014,100730
05/29/26 12:31:30.900,102670
05/29/26 12:31:56.374,102280
05/29/26 12:32:24.376,101640
05/29/26 12:32:53.825,102150
05/29/26 12:33:23.736,102280
05/29/26 12:33:53.156,102020
05/29/26 12:34:22.823,102670
05/29/26 12:34:52.329,101640
05/29/26 12:35:22.131,102800
05/29/26 12:35:51.653,102540
05/29/26 12:36:21.295,102150
05/29/26 12:36:51.099,102410
05/29/26 12:37:20.794,102020
05/29/26 12:37:50.535,103310
05/29/26 12:38:20.388,102670
05/29/26 12:38:50.189,102410
05/29/26 12:39:20.509,102670
05/29/26 12:39:50.412,102410
